city,population,lat,lon,region_name,region_name_ao,region_iso_code,federal_district,okato,oktmo,kladr_id,fias_id,place_id
Верхняя Салда,41.2,58.0465803,60.5560164,Свердловская область,,RU-SVE,Уральский,65211501000,65708000001,6600004500000,744462fb-a17d-43be-b71e-e7ecbd687561,116326498.0
Верхняя Тура,9.0,58.3643685,59.8265235,Свердловская область,,RU-SVE,Уральский,65470503000,65734000001,6600004000000,4ffc4d96-d8fb-49c8-9e36-0989968d06e5,97777065.0
Верхотурье,8.6,58.8622073,60.8103945,Свердловская область,,RU-SVE,Уральский,65212501000,65709000001,6601000100000,6a688b13-5231-4d5e-b5eb-ee14da03ac10,259511934.0
Волчанск,8.5,59.9351707,60.0798618,Свердловская область,,RU-SVE,Уральский,65445503000,65735000001,6600003900000,68edcd30-0b57-4699-a196-343b80d23223,116513601.0
Дегтярск,15.6,56.7048206,60.079138,Свердловская область,,RU-SVE,Уральский,65484503000,65736000001,6600004100000,079bd9a9-7a84-4e6e-8a69-e73433e51e41,3705909.0
Екатеринбург,1493.7,56.8385216,60.6054911,Свердловская область,,RU-SVE,Уральский,65401000000,65701000001,6600000100000,2763c110-cb8b-416a-9dac-ad28a55b4402,316779758.0
Заречный,27.9,56.8102931,61.3380029,Свердловская область,,RU-SVE,Уральский,65426000000,65737000001,6600000500000,8018ae42-55a5-4297-a126-b482aee0b634,101428019.0
Ивдель,15.4,60.6944496,60.4245069,Свердловская область,,RU-SVE,Уральский,65428000000,65738000001,6600000600000,c32d06c4-cca2-42f4-a3b3-b2fee48b9585,102610576.0
Ирбит,36.5,57.6838362,63.057675,Свердловская область,,RU-SVE,Уральский,65432000000,65739000001,6600002900000,4a90bd67-7682-4012-a0c5-09865b9d08a0,257537169.0
Каменск-Уральский,166.1,56.414962,61.9188674,Свердловская область,,RU-SVE,Уральский,65436000000,65740000001,6600002200000,ecc16584-9814-44d7-a0f3-c79601caa734,101094517.0
Камышлов,25.8,56.8465034,62.7119766,Свердловская область,,RU-SVE,Уральский,65440000000,65741000001,6600003000000,ac2abd40-bb9b-41df-abd8-a319afd88f00,257149807.0
Карпинск,25.9,59.7665925,60.0011703,Свердловская область,,RU-SVE,Уральский,65445000000,65742000001,6600000700000,a695f868-8b1d-412a-b011-3e1eb265aad5,102758870.0
Качканар,38.1,58.7051762,59.4839155,Свердловская область,,RU-SVE,Уральский,65448000000,65743000001,6600000800000,c6d37528-b353-43eb-81d8-64a4fd1612f5,98924593.0
Кировград,18.7,57.4299433,60.0624051,Свердловская область,,RU-SVE,Уральский,65453000000,65744000001,6600000900000,dd3f07bd-0109-47e0-8a0a-64928436beed,3618186.0
Краснотурьинск,56.3,59.7636635,60.1934525,Свердловская область,,RU-SVE,Уральский,65456000000,65745000001,6600001000000,59b1c816-7f98-4707-b5e2-c6193fff8923,100974140.0
Красноуральск,22.5,58.348651,60.0408764,Свердловская область,,RU-SVE,Уральский,65460000000,65746000001,6600001100000,3c6a6e0c-29d7-409b-9d2a-135994cf5e97,116668494.0
Красноуфимск,37.7,56.612387,57.7636637,Свердловская область,,RU-SVE,Уральский,65468000000,65747000001,6600003100000,ddb355ab-7c2a-4f86-b388-6afbd81a7e73,258905305.0
Кушва,27.2,58.2826013,59.7645766,Свердловская область,,RU-SVE,Уральский,65470000000,65748000001,6600001200000,c2b7db39-9ef3-4d9d-a109-a3870b583d45,98737572.0
Лесной,49.3,58.6348516,59.7981565,Свердловская область,,RU-SVE,Уральский,65542000000,65749000001,6600001300000,26c6f82c-8503-4c38-9009-52815c8f4a9b,258923859.0
Михайловск,8.8,56.4370039,59.1137316,Свердловская область,,RU-SVE,Уральский,65228504000,65628104001,6601700200000,177c10d7-f36f-449e-a94b-5f7f45a0dbc8,97298791.0
Невьянск,22.8,57.49131,60.2183429,Свердловская область,,RU-SVE,Уральский,65227501000,65714000001,6600004300000,aedb1d40-4877-49c6-8bcb-e2ec6b6cb410,259511967.0
Нижние Серги,9.0,56.6544959,59.2953035,Свердловская область,,RU-SVE,Уральский,65228501000,65628101,6601700100000,9f066e0f-7799-4eb9-a301-ef12719d7c03,97789020.0
Нижний Тагил,349.0,57.910126,59.9812853,Свердловская область,,RU-SVE,Уральский,65476000000,65751000001,6600002300000,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,257227799.0
Нижняя Салда,17.3,58.0748272,60.7025418,Свердловская область,,RU-SVE,Уральский,65477000000,65750000001,6600002700000,b4326e03-bab5-4188-a8c1-97d69858c514,116986122.0
Нижняя Тура,19.4,58.6309267,59.8520344,Свердловская область,,RU-SVE,Уральский,65478000000,65715000001,6600001400000,5591594f-f2a4-49b0-a3bc-22307f192c4e,258650654.0
Новая Ляля,11.6,59.0538977,60.5944825,Свердловская область,,RU-SVE,Уральский,65229501000,65716000001,6601800100000,afff2611-ca9b-4e0e-9690-f5d13b7a7535,95715155.0
Новоуральск,80.4,57.2472567,60.0956714,Свердловская область,,RU-SVE,Уральский,65540000000,65752000001,6600001500000,22fbcef5-5cab-4ef2-9cb5-fddd1479bc8e,322773898.0
Первоуральск,120.8,56.9080085,59.942926,Свердловская область,,RU-SVE,Уральский,65480000000,65753000001,6600001600000,45bad628-61b7-4445-b62a-fa4c7bc71ccd,98924680.0
Полевской,61.0,56.4956952,60.2365298,Свердловская область,,RU-SVE,Уральский,65482000000,65754000001,6600001700000,2a3b4b10-7035-4af5-9bbd-409c42b51eb7,100359130.0
Ревда,61.5,56.7986319,59.9071591,Свердловская область,,RU-SVE,Уральский,65484000000,65719000001,6600001800000,b1a4b393-ac99-4447-a11d-c3b454fa3d8e,259481318.0
Реж,36.8,57.3717477,61.3833842,Свердловская область,,RU-SVE,Уральский,65236501000,65720000001,6602100100000,e40dd081-584b-435c-b8ed-d44ab7854729,104715689.0
Североуральск,25.6,60.1533109,59.9525245,Свердловская область,,RU-SVE,Уральский,65490000000,65755000001,6600002100000,862dddf0-0479-4ffb-bc2c-ee83d598e855,123007917.0
Серов,95.9,59.6047724,60.5753882,Свердловская область,,RU-SVE,Уральский,65492000000,65756000001,6600003400000,591f3e74-079f-42ff-a155-f01c9dc363ae,95606462.0
Среднеуральск,23.7,56.9918901,60.4771018,Свердловская область,,RU-SVE,Уральский,65420505000,65757000001,6600003800000,7c470adb-7d3d-42a1-9190-8f3fd05f710d,259639776.0
Сухой Лог,33.4,56.9076193,62.0358093,Свердловская область,,RU-SVE,Уральский,65240501000,65758000001,6602400100000,9e41e6fc-a2a3-4ee4-9f60-045cf22d45d0,101515625.0
Сысерть,21.0,56.5005715,60.8190003,Свердловская область,,RU-SVE,Уральский,65241501000,65722000001,6602500100000,93fdb310-5e08-43ee-aabe-42e39a950928,99170652.0
Тавда,32.6,58.0434672,65.274217,Свердловская область,,RU-SVE,Уральский,65248501000,65723000001,6600004200000,e3d340e7-15af-436c-a0f0-abfaf2108fca,258804358.0
Талица,15.6,57.0122687,63.7320757,Свердловская область,,RU-SVE,Уральский,65249501000,65724000001,6602800100000,12a6ddb3-4f9e-44bf-9e24-77eb72cae2ed,103008199.0
Туринск,17.1,58.0393524,63.6981973,Свердловская область,,RU-SVE,Уральский,65254501000,65726000001,6603000100000,45a7312f-5c8b-46d9-b7ff-46d0efa63366,103685159.0
Севастополь,510.0,44.6167013,33.525355,Севастополь,,UA-40,Южный,67000000000,67000000,9200000000000,6fdecb78-893a-4e3f-a5ba-aa062459463b,257834680.0
Велиж,6.6,55.6057916,31.1856206,Смоленская область,,RU-SMO,Центральный,66203501000,66603101001,6700200100000,7e0ce062-6798-4091-9b28-d1c30d369a36,259250078.0
Вязьма,52.3,55.2116983,34.2951663,Смоленская область,,RU-SMO,Центральный,66205501000,66605101001,6700300100000,d2fa2230-a9f4-4b75-b21e-059026dd6ce5,258653464.0
Гагарин,28.9,55.5525228,34.9950502,Смоленская область,,RU-SMO,Центральный,66208501000,66608101001,6700400100000,84f1f1f9-34a5-4a9f-9a0b-a2ce6a0fe242,259270823.0
Демидов,6.1,55.2682105,31.5062809,Смоленская область,,RU-SMO,Центральный,66211501000,66611101001,6700600100000,ab27d164-4b35-48ca-95ba-66abb8977a76,258907685.0
Десногорск,27.2,54.146457,33.2833222,Смоленская область,,RU-SMO,Центральный,66410000000,66710000001,6700000200000,5e2b3d5b-cd14-4116-8837-8878b5ccc057,257913918.0
Дорогобуж,9.4,54.9136959,33.3023162,Смоленская область,,RU-SMO,Центральный,66214501000,66614101001,6700700100000,1c5ce84f-3f65-4b10-ac4d-2b44144cc234,258232020.0
Духовщина,3.9,55.1950257,32.401252,Смоленская область,,RU-SMO,Центральный,66216501000,66616101001,6700800100000,ccb8ae0f-9d62-4dec-9ab0-0bbb34cb9def,257927097.0
Ельня,8.7,54.5837795,33.1749867,Смоленская область,,RU-SMO,Центральный,66219501000,66619101001,6700900100000,c1e4a479-76a2-4db4-9d24-835d659340a3,257890630.0
Починок,8.3,54.406244,32.4398039,Смоленская область,,RU-SMO,Центральный,66233501000,66633101001,6701500100000,323e5d97-d4d9-49b3-91ad-335b165a052a,257889932.0
Рославль,48.9,53.9449558,32.8480258,Смоленская область,,RU-SMO,Центральный,66236501000,66636101001,6701600100000,2cbbc92b-0657-4d26-addb-0b2ebaf0c397,257595643.0
Рудня,9.5,54.9441093,31.0794806,Смоленская область,,RU-SMO,Центральный,66238501000,66638101001,6701700100000,d0f2d596-2e23-4072-b6c2-7adbb6c77d4b,259046227.0
Сафоново,41.1,55.1199661,33.2336988,Смоленская область,,RU-SMO,Центральный,66241501000,66641101001,6701800100000,91fa6249-0711-454a-bf0d-341629234858,258789383.0
Смоленск,325.5,54.782635,32.045251,Смоленская область,,RU-SMO,Центральный,66401000000,66701000001,6700000300000,d414a2e8-9e1e-48c1-94a4-7308d5608177,259049580.0
Сычевка,8.3,55.8308821,34.2778793,Смоленская область,,RU-SMO,Центральный,66246501000,66646101001,6701900100000,b3522b83-3f83-4145-892f-5767415d82d3,257939310.0
Ярцево,42.7,55.0564732,32.6902302,Смоленская область,,RU-SMO,Центральный,66258501000,66658101001,6702500100000,84588847-9e01-42c0-86cc-5ee2c819aeaf,257544094.0
Благодарный,30.4,45.0989782,43.4306455,Ставропольский край,,RU-STA,Северо-Кавказский,7210501000,7705000001,2600600100000,0e527607-a1cd-462c-9b85-f33ddea64ad0,141084392.0
Буденновск,61.3,44.7816067,44.1650339,Ставропольский край,,RU-STA,Северо-Кавказский,7402000000,7512000001,2600700100000,bcca8fda-282d-4a90-9303-7a37a8197242,259283972.0
Георгиевск,66.4,44.1485694,43.4739851,Ставропольский край,,RU-STA,Северо-Кавказский,7407000000,7707000001,2600000900000,ea88bcba-c562-438a-9115-8b32426b0c8e,259551220.0
Ессентуки,113.1,44.0446186,42.8588653,Ставропольский край,,RU-STA,Северо-Кавказский,7410000000,7710000001,2600000200000,0ca8280c-89cb-4c81-8a99-ae10a98416bc,259110411.0
Железноводск,24.9,44.1320568,43.0306461,Ставропольский край,,RU-STA,Северо-Кавказский,7412000000,7712000001,2600000300000,f231a6e9-5631-44a6-80bf-585e9491165e,259363387.0
Зеленокумск,34.1,44.4032668,43.8841877,Ставропольский край,,RU-STA,Северо-Кавказский,7250501000,7735000001,2602300100000,dcfa008b-e058-4be1-a409-18fc2b2e570f,259235146.0
Изобильный,37.8,45.3684296,41.708702,Ставропольский край,,RU-STA,Северо-Кавказский,7220501000,7713000001,2601000100000,82d67979-76e6-4c48-b5b0-18c0b969114c,259779464.0
Ипатово,23.2,45.7181751,42.8970206,Ставропольский край,,RU-STA,Северо-Кавказский,7222501000,7714000001,2601100100000,589a16ac-fb2e-46f9-b59a-98c18d34d908,133357508.0
Кисловодск,128.8,43.9052044,42.7168721,Ставропольский край,,RU-STA,Северо-Кавказский,7415000000,7715000001,2600000400000,82551e9e-14a4-4414-ad60-6cc944763ff3,302746091.0
Лермонтов,22.9,44.1054107,42.973135,Ставропольский край,,RU-STA,Северо-Кавказский,7418000000,7718000001,2600000500000,3808db7f-f793-40d0-ad74-691c158bc2de,259639939.0
Минеральные Воды,73.9,44.2087273,43.138408,Ставропольский край,,RU-STA,Северо-Кавказский,7421000000,7721000001,2601700200000,0be84f75-bbb5-4471-9d0c-dfa932f5df7d,259140279.0
Михайловск,95.7,45.1297323,42.0288443,Ставропольский край,,RU-STA,Северо-Кавказский,7258501000,7558000001,2602700100000,51007e5c-e430-4f18-912c-f88c7e73698d,259231255.0
Невинномысск,116.7,44.6226031,41.9476723,Ставропольский край,,RU-STA,Северо-Кавказский,7424000000,7724000001,2600000600000,ff894fb7-acb4-4edf-bb48-c5349d89579b,259569555.0
Нефтекумск,24.4,44.7544552,44.9865347,Ставропольский край,,RU-STA,Северо-Кавказский,7241501000,7725000001,2601800100000,47a5b97a-5cc1-4fa4-893f-0041590dd823,133467117.0
Новоалександровск,26.5,45.4932733,41.2153996,Ставропольский край,,RU-STA,Северо-Кавказский,7243501000,7726000001,2601900100000,a0194045-d9a6-4593-9502-133cae983a3f,121154640.0
Новопавловск,26.1,43.9617097,43.6342865,Ставропольский край,,RU-STA,Северо-Кавказский,7225501000,7716000001,2601200100000,d72c4e6c-59e6-4c02-9372-61f980f79cbd,100060691.0
Пятигорск,147.9,44.041091,43.0661553,Ставропольский край,,RU-STA,Северо-Кавказский,7427000000,7727000001,2600000700000,9b0efbd0-22bb-400d-86db-ddc69b9939d9,257567300.0
Светлоград,35.4,45.328659,42.8565714,Ставропольский край,,RU-STA,Северо-Кавказский,7246501000,7731000001,2602100100000,019979ae-6056-4ed8-98ef-48bded318dd2,133753199.0
Ставрополь,450.7,45.044516,41.9689655,Ставропольский край,,RU-STA,Северо-Кавказский,7401000000,7701000001,2600000100000,2a1c7bdb-05ea-492f-9e1c-b3999f79dcbc,259482311.0
Жердевка,14.0,51.8422192,41.4617687,Тамбовская область,,RU-TAM,Центральный,68204501000,68604101001,6800400100000,97034a8c-c36f-4e7b-880b-436ce8fec1be,258331220.0
Кирсанов,16.1,52.6506335,42.7286445,Тамбовская область,,RU-TAM,Центральный,68405000000,68705000001,6800000500000,24694c2c-bab5-4fc7-9666-5ad984536465,258705997.0
Котовск,28.9,52.5924489,41.5101237,Тамбовская область,,RU-TAM,Центральный,68410000000,68710000001,6800000200000,1cc2ab3c-1791-4771-b332-d2d96f52788e,258847578.0
Мичуринск,90.7,52.8912389,40.5104443,Тамбовская область,,RU-TAM,Центральный,68415000000,68715000,6800000600000,9bacca6d-4ed5-4fae-a76d-d281ce884d04,259271610.0
Моршанск,38.0,53.4436216,41.8115478,Тамбовская область,,RU-TAM,Центральный,68420000000,68720000001,6800000300000,88bf324d-7303-45c3-ba7f-695f2528490b,258997173.0
Рассказово,42.7,52.6538833,41.874285,Тамбовская область,,RU-TAM,Центральный,68425000000,68725000001,6800000700000,f3d1ea5a-4478-4589-bec0-47c558577739,257321735.0
Тамбов,292.1,52.7213154,41.452264,Тамбовская область,,RU-TAM,Центральный,68401000000,68701000001,6800000400000,ea2a1270-1e19-4224-b1a0-4228b9de3c7a,258858513.0
Уварово,23.1,51.9767841,42.2529799,Тамбовская область,,RU-TAM,Центральный,68430000000,68730000001,6800000800000,5a54fa19-c17f-40a8-9d81-0fc826cba781,258447384.0
Андреаполь,6.8,56.6506724,32.2620163,Тверская область,,RU-TVE,Центральный,28202501000,28502000001,6900001000000,0c193436-6308-407a-afbb-973a8c075630,257896598.0
Бежецк,20.4,57.7860089,36.6904983,Тверская область,,RU-TVE,Центральный,28405000000,28604101001,6900300100000,a8a1798c-3aa9-4716-82a1-51ec18e23c04,259165233.0
Белый,3.1,55.8339056,32.9389741,Тверская область,,RU-TVE,Центральный,28206501000,28606101001,6900400100000,e429f385-b7f5-41be-8c7f-3b8ce47f00b2,258012295.0
Бологое,20.5,57.8855767,34.0537771,Тверская область,,RU-TVE,Центральный,28408000000,28608101001,6900500100000,01fecded-f136-4c58-986b-2eef124c8290,258315074.0
Весьегонск,6.0,58.6582598,37.2567558,Тверская область,,RU-TVE,Центральный,28210501000,28510000001,6900001100000,1e4608bf-7b7d-41a8-b6e3-78010ee9ce80,104433866.0
Вышний Волочек,45.5,57.568302,34.5404016,Тверская область,,RU-TVE,Центральный,28414000000,28714000001,6900000600000,ac45dd91-33c1-4689-a48c-226c75dc752d,258117570.0
Западная Двина,7.8,56.2566492,32.0805315,Тверская область,,RU-TVE,Центральный,28216501000,28516000001,6900001300000,89a1b73c-6058-49e0-bdba-e7f10c2342dd,259104630.0
Зубцов,6.1,56.1760868,34.5825515,Тверская область,,RU-TVE,Центральный,28218501000,28618101001,6901000100000,7f0cc277-4994-4c14-abe9-bbb776a8bcfc,258012270.0
Калязин,12.3,57.2579478,37.7819693,Тверская область,,RU-TVE,Центральный,28222501000,28622101001,6901100100000,fe762e07-f90b-4758-9816-54112f02740e,257149507.0
Кашин,13.8,57.360194,37.6119436,Тверская область,,RU-TVE,Центральный,28420000000,28758000001,6900000900000,d0c58ce3-d21c-441f-be50-92de7f5bcc83,258969865.0
Кимры,43.2,56.8733213,37.3556605,Тверская область,,RU-TVE,Центральный,28426000000,28726000001,6900000500000,2c02d3e2-f65d-4d7f-b1a3-ffe55d2d4508,258301022.0
Конаково,36.5,56.7275204,36.8012716,Тверская область,,RU-TVE,Центральный,28430000000,28630101001,6901500100000,8f171e04-35f6-4c4d-bd95-97a5601b0d71,258637108.0
Красный Холм,5.0,58.0571446,37.1126156,Тверская область,,RU-TVE,Центральный,28232501000,28532000001,6900001200000,b62cf2b9-b222-434b-89ea-19e58c73b406,259251988.0
Кувшиново,8.9,57.0265168,34.1676009,Тверская область,,RU-TVE,Центральный,28234501000,28634101001,6901700100000,1370dc6a-9c3c-428b-b8ff-17fe39ee7654,258943158.0
Лихославль,11.4,57.1221304,35.4667605,Тверская область,,RU-TVE,Центральный,28238501000,28638101001,6901900100000,65ff289f-75f8-4a63-8d7a-7126496de247,259235154.0
Нелидово,18.1,56.2232566,32.7767459,Тверская область,,RU-TVE,Центральный,28435000000,28759000001,6900000400000,a38751f3-98fe-4d8d-b9bc-2a4705b887ec,259187217.0
Осташков,15.4,57.1456744,33.1115372,Тверская область,,RU-TVE,Центральный,28440000000,28752000001,6900000800000,bfe4c46e-0487-48ba-aea3-be0d909fca67,258688167.0
Ржев,57.5,56.262881,34.3291002,Тверская область,,RU-TVE,Центральный,28445000000,28745000001,6900000300000,2553804d-14b9-4f5b-8bd0-25c0fc7315ae,258671101.0
Старица,7.4,56.514876,34.9336396,Тверская область,,RU-TVE,Центральный,28253501000,28653101001,6903200100000,44d646fd-0ad2-49d7-ad37-41aacd6f1aee,258718511.0
Тверь,425.1,56.8586059,35.9116761,Тверская область,,RU-TVE,Центральный,28401000000,28701000001,6900000100000,c52ea942-555e-45c6-9751-58897717b02f,258968697.0
Торжок,44.4,57.04133,34.9602344,Тверская область,,RU-TVE,Центральный,28450000000,28750000001,6900000200000,4b7047b6-a656-48e7-a247-1433d4a7fb82,258818598.0
Торопец,11.8,56.5012188,31.6355466,Тверская область,,RU-TVE,Центральный,28255501000,28655101001,6903400100000,7e35bc70-aa2f-4be7-b34f-8a9c18d48b76,258915619.0
Удомля,27.2,57.8787314,35.0167348,Тверская область,,RU-TVE,Центральный,28455000000,28751000001,6900000700000,5bbf246a-6ff4-4050-9ea6-6d0b0a746651,259472782.0
Асино,24.4,56.9907085,86.1765257,Томская область,,RU-TOM,Сибирский,69208501000,69608101001,7000300100000,8540435c-3516-4d00-a7e5-213165da85e5,259813643.0
Кедровый,1.9,57.561869,79.5677821,Томская область,,RU-TOM,Сибирский,69407000000,69707000001,7000000200000,59cb7e41-b681-40c8-97f2-13374a397867,130308687.0
Колпашево,22.9,58.3114253,82.9025829,Томская область,,RU-TOM,Сибирский,69232501000,69632101001,7000900100000,c29a885f-a8c8-43b4-aecd-d439d36f5e47,130446036.0
Северск,106.5,56.6031285,84.8809926,Томская область,,RU-TOM,Сибирский,69541000000,69741000001,7000000300000,53c22352-eb6f-4163-a4d1-385d64561d2f,131523223.0
Стрежевой,40.8,60.732895,77.604122,Томская область,,RU-TOM,Сибирский,69410000000,69710000001,7000000400000,0a0fe1fc-8aab-4ff3-a2a3-971ee4fcd27f,121486668.0
Томск,576.6,56.4845804,84.9481582,Томская область,,RU-TOM,Сибирский,69401000000,69701000001,7000000100000,e3b0eae8-a4ce-4779-ae04-5c0797de66be,259415839.0
Алексин,57.5,54.5083349,37.0478067,Тульская область,,RU-TUL,Центральный,70202501000,70706000001,7100200100000,b9688874-4981-4b22-a930-2521c04beb3c,258945650.0
Белев,12.6,53.8114179,36.1382247,Тульская область,,RU-TUL,Центральный,70206501000,70606101001,7100400100000,a9d553c1-2d2e-422a-afba-96b3b34755e1,104190492.0
Богородицк,30.4,53.7701014,38.1225152,Тульская область,,RU-TUL,Центральный,70208501000,70608101001,7100500100000,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c,103021696.0
Болохово,8.8,54.0820349,37.826724,Тульская область,,RU-TUL,Центральный,70228508000,70628108001,7101400200000,0e4f8d4e-bc37-4c6e-b46f-a448a0bcb84a,124643433.0
Венев,13.9,54.3542315,38.2642236,Тульская область,,RU-TUL,Центральный,70212501000,70612101001,7100600100000,6fef4448-fd64-4669-8f49-866718b3ec5c,258970089.0
Донской,62.6,53.9678944,38.3371824,Тульская область,,RU-TUL,Центральный,70412000000,70712000001,7100000200000,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77,259262232.0
Ефремов,34.4,53.1464766,38.0921657,Тульская область,,RU-TUL,Центральный,70220501000,70714000001,7101000100000,a6fad096-bd8a-49b8-ad26-78d892c208fd,185872618.0
Кимовск,25.6,53.9698378,38.5380808,Тульская область,,RU-TUL,Центральный,70226501000,70626101001,7101300100000,1b04dfd7-7752-4c40-ae60-9fae9cb95237,103436146.0
Киреевск,26.3,53.9319555,37.9220351,Тульская область,,RU-TUL,Центральный,70228501000,70628101001,7101400100000,7cf29293-e9ab-4c7a-98ec-30d0c48ea104,259430111.0
Липки,8.1,53.9417551,37.7020148,Тульская область,,RU-TUL,Центральный,70228513000,70628113001,7101400300000,ff4e0e65-f17d-4ba6-832d-d1bd12859e00,107036428.0
Новомосковск,122.3,54.0109075,38.2914024,Тульская область,,RU-TUL,Центральный,70234501000,70724000001,7101700100000,0b6e326e-74ca-4e24-93d4-2c385c292bb5,258480891.0
Плавск,15.7,53.7096415,37.2862352,Тульская область,,RU-TUL,Центральный,70238501000,70638101001,7101900100000,3381114c-df5f-4966-8e74-b2e63d1e71bb,104381201.0
Советск,7.3,53.9338874,37.6316141,Тульская область,,RU-TUL,Центральный,70248504000,70648104001,7102400200000,20bde9d4-4295-417f-beba-6210f2e6b5d9,258013587.0
Суворов,17.2,54.1343585,36.4807419,Тульская область,,RU-TUL,Центральный,70240501000,70640101001,7102000100000,3e63d801-f22b-4ad2-bca2-29f73b0388dc,135680661.0
Тула,475.2,54.1920559,37.6153842,Тульская область,,RU-TUL,Центральный,70401000000,70701000001,7100000100000,b2601b18-6da2-4789-9fbe-800dde06a2bb,258802672.0
Узловая,49.7,53.9730452,38.1763201,Тульская область,,RU-TUL,Центральный,70244501000,70644101001,7102200100000,d3f84234-d9f9-4bd9-ae29-459fb22c5433,258750481.0
Чекалин,0.9,54.0984438,36.2474142,Тульская область,,RU-TUL,Центральный,70240508000,70640108001,7102000200000,de83a84d-6526-46dc-9501-82a4542e5abb,104892148.0
Щекино,57.1,54.0020652,37.5176288,Тульская область,,RU-TUL,Центральный,70248501000,70648101001,7102400100000,2711a4bb-c464-405f-8b8b-cac284c9ae72,257596791.0
Ясногорск,15.4,54.4795484,37.6896048,Тульская область,,RU-TUL,Центральный,70250501000,70650101001,7102500100000,87c99d23-260a-4a6e-8f69-f8a3dc131c3b,257671757.0
Белоярский,19.6,63.7121099,66.6772226,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71181000000,71811151001,8600001300000,db0b028c-2da0-4fb9-af00-6fed7a7644a0,259095774.0
Губкинский,29.2,64.4457594,76.4713274,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71172000000,71952000001,8900000200000,0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691,259054145.0
Заводоуковск,26.5,56.5027463,66.5513613,Тюменская область,,RU-TYU,Уральский,71403000000,71703000001,7200000400000,10c58caf-f8b8-44b6-99b9-5cf25f681fcf,134776170.0
Ишим,64.4,56.1104858,69.4795776,Тюменская область,,RU-TYU,Уральский,71405000000,71705000001,7200000300000,248fbf02-0ba3-4208-8478-ba3def019844,258700459.0
Когалым,67.7,62.2639527,74.4829794,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71183000000,71883000001,8600000200000,5a08166f-cfaa-4e95-8233-f0d473883bd3,257197855.0
Лабытнанги,26.3,66.6592841,66.3883009,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71173000000,71953000001,8900000300000,6552fa92-269f-4b6a-bee5-fe9204463d99,515868.0
Лангепас,44.6,61.2536939,75.1807763,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71132000000,71872000001,8600000300000,149e651b-5dd3-480f-a372-5174576609f6,257954404.0
Лянтор,41.2,61.6392863,72.179409,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71126605000,71826105001,8600900200000,e7e90d82-aecc-4e9c-a373-3a7afcd5fed3,104571104.0
Мегион,46.6,61.0318712,76.1025878,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71133000000,71873000001,8600000400000,d9c157ca-fd05-4efc-ae0c-16927612a0c8,257343795.0
Муравленко,31.6,63.7940552,74.4948635,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71175000000,71955000001,8900000400000,9d4ebe8d-29d8-4ddc-882d-75a5c5aec652,258313492.0
Надым,44.8,65.5377966,72.5182736,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71174000000,71936000001,8900000500000,24a3f6a2-5994-4ede-90d4-dc7fe64418b8,259312055.0
Нефтеюганск,127.3,61.0882676,72.6164079,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71134000000,71874000001,8600001400000,45906532-143b-48c2-9af3-f480dc19c7bf,258986031.0
Нижневартовск,277.7,60.9396698,76.5696184,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71135000000,71875000001,8600001100000,0bf0f4ed-13f8-446e-82f6-325498808076,97718703.0
Новый Уренгой,118.0,66.0839433,76.6809681,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71176000000,71956000001,8900000600000,4136d0c1-3ff7-44c0-aa30-fa2e7eb96ef7,320827949.0
Ноябрьск,106.9,63.2018039,75.4510581,Тюменская область,Ямало-Ненецкий автономный округ,RU-YAN,Уральский,71178000000,71958000001,8900000700000,131c6e49-9bc5-484d-b65a-ee7f5d250418,259184377.0
Нягань,58.6,62.1454701,65.3946047,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71139000000,71879000001,8600000500000,06157075-a993-404d-b940-0a103131dc66,258703724.0
Покачи,18.1,61.7422169,75.5941517,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71184000000,71884000001,8600000600000,8bac4b94-1d16-42b5-b5c6-211aa52f3216,258313515.0
Пыть-Ях,39.6,60.7585833,72.8365617,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71185000000,71885000001,8600000700000,130857a0-7059-4f18-9a13-c17ef6c4f9ca,259263695.0
Радужный,43.7,62.1342888,77.4584094,Тюменская область,Ханты-Мансийский автономный округ – Югра,RU-KHM,Уральский,71137000000,71877000001,8600001500000,394a840f-9502-406f-a8be-3a2aa9e8f075,257315863.0
